SigmaE11	SigmaE12	SigmaE21	SigmaE22	SigmaAlpha11	SigmaAlpha12	SigmaAlpha21	SigmaAlpha22	SigmaAlphaBar11	SigmaAlphaBar12	SigmaAlphaBar21	SigmaAlphaBar22	SigmaKappa11	SigmaKappa12	SigmaKappa21	SigmaKappa22	SigmaQ011	SigmaQ012	SigmaQ021	SigmaQ022	Mu	Ttt	Txx	Tyy	Txy	rho	T	S	Omega	EInternal	A0	B	P	muTB	c1
749.4143817447305	2.067546700512679e-08	-1.302079999376815e-09	749.4143817778795	377.3512889228377	1.0427966685989246e-08	-6.639157378018512e-10	377.3512889395587	377.35130553351183	1.0427131973645884e-08	-6.562723619756998e-10	377.35130555020993	190.27643896348016	5.259073719440475e-09	-3.3462672234561216e-10	190.27643897190302	1.0610790685333313	4.675100685500825e-15	2.805085595393271e-15	1.0610790685333313	1.0	-0.509083291637127	0.25454164581360156	0.25454164582352545	0	0.5040986942068917	0.08000000000000002	3.1701237568275746	-0.24862530311597075	0.509083291637127	0.1	0.0	0.1	1.994700908962646	0.0
738.119456279965	-1.0608745348861248e-07	-3.488352717795351e-09	738.1194561241107	378.6667759857717	-5.4501725995059666e-08	-1.7997322625955367e-09	378.66677590570845	378.66679218073836	-5.4524540910554786e-08	-1.7914828952893381e-09	378.666792100678	194.54190753966327	-2.8011616391585416e-08	-9.242623062793723e-10	194.54190749853586	1.0621549439003957	2.0140770423582867e-14	4.534637404218496e-14	1.0621549439005094	1.0	-0.5154627660443939	0.2577313830178198	0.257731383026574	0	0.5072464257743384	0.08100000000000002	3.209982143644593	-0.2517922133651566	0.5154627660443939	0.1	0.0	0.1	1.98224327734951	0.0
727.1512703419452	4.876344927851051e-08	-1.0240697179142444e-10	727.1512704072404	380.00312091589905	2.550994382127097e-08	-3.227358276605396e-11	380.00312095005137	380.00313668841784	2.5519857645493657e-08	-5.350435204920496e-11	380.00313672257863	198.8772294789997	1.3350364844726742e-08	-1.6842934317436768e-11	198.8772294968673	1.0632296058495285	-2.149002062697414e-14	7.761847825155384e-17	1.0632296058495285	1.0	-0.5219223236907389	0.2609611618409399	0.26096116184979906	0	0.5104038348161805	0.082	3.2502145661236135	-0.2549991055475779	0.5219223236907389	0.1	0.0	0.1	1.9699024971285601	0.0
716.498610138976	1.5524810770273234e-08	-7.314504557598411e-11	716.498610155845	381.3610136654719	8.276657378143326e-09	-4.527371149868963e-11	381.3610136744686	381.36102900922646	8.269641064401194e-09	-3.8765984093767256e-11	381.3610290182113	203.2838334799977	4.408749162119475e-09	-2.4011517604004352e-11	203.2838334847896	1.0643028172560207	8.703774399784249e-16	7.848457002573939e-15	1.0643028172560207	1.0	-0.5284627136798843	0.26423135683576665	0.2642313568441176	0	0.5135708291929348	0.08299999999999999	3.290822147564737	-0.2582463537609237	0.5284627136798843	0.1	0.0	0.1	1.9576774593450499	0.0
706.1506645408592	3.798768055673918e-08	-1.9806556394996733e-10	706.1506645852287	382.7410849165746	2.0620336016265067e-08	-1.0557797129326206e-10	382.7410849406485	382.74109982554717	2.062275645300047e-08	-1.0780028099298792e-10	382.7410998496178	207.76315408494006	1.1194353531384625e-08	-5.7460812838237935e-11	207.76315409800029	1.065374347859347	-5.740859457375441e-14	1.504200820639206e-14	1.0653743478595743	1.0	-0.535084687356434	0.2675423436745621	0.26754234368187196	0	0.5167473171423166	0.084	3.3318059933057893	-0.2615343332235689	0.535084687356434	0.1	0.0	0.1	1.9455670591878205	0.0
696.0970127338469	3.548368232131338e-06	-1.796501447159926e-06	696.0970248377844	384.14391015729217	1.958569947552229e-06	-9.84990698117418e-07	384.1439168369014	384.14392462477656	1.9593604716030223e-06	-9.927055560981174e-07	384.1439313125146	212.31663167259933	1.0814898031534166e-06	-5.442815583597282e-07	212.31663536324683	1.06644397424418	-1.4484501096245843e-11	2.493069270186285e-12	1.0664439742204195	1.0	-0.541788998253324	0.27089449912104957	0.2708944991322745	0	0.51993320729903	0.085	3.373167190917857	-0.26486342027372384	0.541788998253324	0.1	0.0	0.1	1.9335701962362966	0.0
686.3276149373997	8.90470380099373e-07	-2.6747279946448543e-08	686.327615753984	385.570015200361	5.009025611600956e-07	-1.499305077594424e-08	385.5700156596754	385.57002922315	5.012852447030242e-07	-1.5097243467852025e-08	385.5700296830886	216.94571342801746	2.819797660952264e-07	-8.461513768112856e-09	216.94571368672288	1.0675114797650167	-1.6546985602124641e-12	4.0097073506439165e-12	1.0675114797586502	1.0	-0.5485764020593702	0.274288201025343	0.2742882010340271	0	0.5231284087134891	0.086	3.4149068104028215	-0.2682339923487615	0.5485764020593702	0.1	0.0	0.1	1.921685774697949	0.0
676.8327952409624	-2.3196609078013353e-08	3.341025234249173e-10	676.8327952264591	387.01987710128867	-1.3268543041420797e-08	2.0459822752323567e-10	387.0198770929658	387.0198906734298	-1.3299570252271621e-08	1.9054018519679063e-10	387.0198906650901	221.6518519395851	-7.607354232718554e-09	1.1687208723257925e-10	221.651851934799	1.068576654549588	1.758269863603034e-13	4.78205128640181e-13	1.0685766545486786	1.0	-0.5554476565935189	0.2777238282915795	0.27772382830193953	0	0.5263328308701193	0.08699999999999997	3.4570259043952976	-0.27164642795899113	0.5554476565935189	0.1	0.0	0.1	1.9099127036363424	0.0
667.6032347350966	-2.79248553169964e-08	1.1864358384627849e-09	667.603234709525	388.4939304529741	-1.6273067156744993e-08	6.974829362909202e-10	388.493930438062	388.4939435697948	-1.6280768680559065e-08	6.910503391222788e-10	388.4939435548837	226.43650691762548	-9.48758467313653e-09	4.0628595860776346e-10	226.43650690892986	1.0696392954226894	-1.4471685323403023e-13	8.332946116732187e-14	1.069639295422121	1.0	-0.5624035217569142	0.28120176087208604	0.2812017608848281	0	0.5295463837045202	0.088	3.4995255083639694	-0.2751011066836353	0.5624035217569142	0.1	0.0	0.1	1.898249897189888	0.0
658.6299572624772	-5.962739635378966e-09	1.7290702203354158e-10	658.6299573162463	389.9925693278914	-3.54722599961324e-09	1.3932005403671168e-10	389.99256935975785	389.992581985024	-3.5374568179956254e-09	1.0404517368922199e-10	389.99258201685876	231.3011446552492	-2.1044813013722254e-09	8.343174577079571e-11	231.30114467411633	1.0706992058346714	-1.5549537670303326e-13	-2.4091210907873094e-13	1.0706992058350124	1.0	-0.5694447595080758	0.2847223797481023	0.28472237975997355	0	0.5327689776199851	0.089	3.5424066408161354	-0.2785984091445453	0.5694447595080758	0.1	0.0	0.1	1.8866962747814386	0.0
649.9043181286145	-1.354911844941853e-07	1.4088367805697999e-08	649.904317948968	391.51615053863867	-8.178792002935106e-08	8.528307273872618e-09	391.5161504301847	391.5161627320331	-8.183704701562152e-08	8.50449874984883e-09	391.5161626236	236.24723834741891	-4.940029464519903e-08	5.148135407300238e-09	236.24723828195738	1.0717561958136912	-5.065257939376299e-13	-1.2185765120556395e-14	1.0717561958147144	1.0	-0.5765721338156683	0.2882860669007996	0.2882860669148687	0	0.5360005235032657	0.09	3.5856703035031363	-0.2821387170028796	0.5765721338156683	0.1	0.0	0.1	1.8752507613188503	0.0
641.4179925212039	-7.534914914231194e-09	2.188997427765571e-09	641.4179925383345	393.0649964231846	-4.602715225649963e-09	1.3460310253774846e-09	393.0649964337068	393.06500814912073	-4.5962422731752935e-09	1.3442660212574775e-09	393.06500815961715	241.27626826778658	-2.8075728233891933e-09	8.264821630402672e-10	241.27626827423413	1.0728100818878374	-9.795278275365824e-14	-3.0924177899366295e-13	1.0728100818884059	1.0	-0.5837864106643482	0.29189320532534047	0.2918932053390077	0	0.5392409327395599	0.091	3.6293174816272016	-0.285722412903287	0.5837864106643482	0.1	0.0	0.1	1.863912287386667	0.0
633.1629642925099	-7.99604187307068e-08	2.8479583136231668e-09	633.1629642061724	394.639397522843	-4.9754394622740214e-08	1.2356816986958717e-09	394.63939746962797	394.6394087783079	-5.002202942549366e-08	1.7774980180864262e-09	394.6394087243809	246.38972200388315	-3.112561987437992e-08	7.710437585071057e-10	246.38972197064516	1.0738606870116882	4.786135210913468e-13	-1.7625183070489992e-13	1.0738606870133935	1.0	-0.5910883579541626	0.2955441789692116	0.29554417898495106	0	0.5424901172267781	0.09200000000000001	3.673349144049317	-0.2893498805251527	0.5910883579541626	0.1	0.0	0.1	1.8526797894290663	0.0
625.1315147418017	-6.561992158538033e-07	-9.81589565185459e-09	625.131514019749	396.2396149333959	-4.1682244869664017e-07	-6.877162242702091e-09	396.23961447535436	396.2396257146612	-4.164305481258882e-07	-6.216632815909549e-09	396.23962525632135	251.58909460813913	-2.64522774587499e-07	-4.358019011887261e-09	251.58909431738675	1.074907840482524	-7.554617974041889e-12	-3.746072554016281e-12	1.0749078404829788	1.0	-0.5984787455471745	0.299239372767267	0.2992393727799076	0	0.5457479893890872	0.09300000000000001	3.717766243498031	-0.29302150448722963	0.5984787455471745	0.1	0.0	0.1	1.8415522099242263	0.0
617.3162118777242	3.060092765849731e-07	-4.629360006447314e-09	617.3162121975165	397.8658826151973	1.9756855858659517e-07	-3.0897569799084668e-09	397.8658828216757	397.8658929188777	1.9752759578541229e-07	-2.9870394468560464e-09	397.86589312521517	256.87588882987666	1.2752953118069375e-07	-1.993916119147415e-09	256.8758889631009	1.0759513778775727	-1.7823239811081673e-13	-5.930856538646498e-13	1.0759513778764358	1.0	-0.6059583451661504	0.30297917257561247	0.30297917259053797	0	0.549014462189708	0.09400000000000001	3.7625697167782186	-0.29673767040071014	0.6059583451661504	0.1	0.0	0.1	1.8305284975502645	0.0
609.7098997566522	-2.076995997413178e-08	2.1832171626101626e-09	609.7098997413887	399.51840942237106	-1.3658514251890372e-08	1.44096144508768e-09	399.5184094123172	399.5184192462165	-1.364152783741242e-08	1.434367982824226e-09	399.51841923619696	262.25161527202505	-8.970705147015585e-09	9.466308091085003e-10	262.25161526542524	1.0769911409130373	1.8153767127081405e-13	-1.6840179740300124e-13	1.07699114091281	1.0	-0.6135279304018185	0.3067639651955901	0.3067639652062284	0	0.5522894491431249	0.09500000000000003	3.807760484981767	-0.3004987648145744	0.6135279304018185	0.1	0.0	0.1	1.8196076073429144	0.0
602.3056882355845	-4.759549199206958e-09	6.934897101018578e-12	602.3056882353005	401.1973810639265	-3.1732055104165195e-09	6.348100181153519e-12	401.1973810637388	401.1973904055264	-3.1725494876874025e-09	3.5825911913440653e-12	401.19739040533835	267.7177925971385	-2.1150950299988443e-09	3.509586763840851e-12	267.71779259701424	1.0780269774089675	1.1456900556905266e-13	-6.541008780934522e-14	1.0780269774090812	1.0	-0.6211882766837789	0.31059413833327376	0.31059413835050514	0	0.5555728643265133	0.096	3.8533394536970724	-0.30430517519765343	0.6211882766837789	0.1	0.0	0.1	1.8087885008451057	0.0
595.0969429930941	-1.3203127480210242e-08	-1.5216485849123274e-09	595.0969429834012	402.9029619069332	-8.972883907978393e-09	-1.0439077878532662e-09	402.9029619003687	402.90297076409456	-8.952912034278005e-09	-1.0317721281512693e-09	402.902970757514	273.2759477206417	-6.084506964624935e-09	-7.07866708526062e-10	273.2759477161848	1.0790587411654542	-1.7114468086714714e-13	-6.531235494760917e-14	1.0790587411649994	1.0	-0.6289401612186348	0.3144700806033089	0.31447008061532594	0	0.5588646223905629	0.097	3.8993075132193282	-0.3081572899542029	0.6289401612186348	0.1	0.0	0.1	1.7980701462486088	0.0
588.0772758008652	-3.931412351221297e-08	-9.117336219333083e-09	588.077275804236	404.6352966192583	-2.725844260667246e-08	-6.189887515631607e-09	404.6352966212934	404.63530498971716	-2.7069375472554863e-08	-6.288543336129704e-09	404.6353049920156	278.92761598073736	-1.8769043270054086e-08	-4.268947995353444e-09	278.92761598212354	1.080086291865996	-7.793548755177887e-13	9.905425485309977e-13	1.0800862918674738	1.0	-0.6367843630010335	0.31839218149380644	0.318392181507227	0	0.5621646385696458	0.098	3.9456655387607693	-0.3120554983671678	0.6367843630010335	0.1	0.0	0.1	1.7874515185279232	0.0
581.2405351971262	1.1370850927505671e-08	7.277179747688933e-09	581.2405351970285	406.3945117567245	7.943217882819596e-09	5.085282599814609e-09	406.3945117566281	406.3945196391754	7.941566417169818e-09	5.0979984854472815e-09	406.3945196390903	284.6743413493445	5.547469866615977e-09	3.56245551686316e-09	284.6743413492651	1.081109494984048	-2.908315571736883e-13	-3.8944514763534523e-14	1.081109494983707	1.0	-0.6447216627350252	0.32236083136053734	0.3223608313744879	0	0.5654728286914004	0.099	3.992414390660442	-0.31600019063175894	0.6447216627350252	0.1	0.0	0.1	1.776931599566574	0.0
574.5807972480228	1.5522708451953804e-07	7.318959660551627e-09	574.5807974911304	408.1807170925295	1.1041614601454112e-07	5.534666128911997e-09	408.1807172653463	408.18072448508326	1.1043247654492303e-07	5.210440744061162e-09	408.1807246580693	290.5176765388685	7.85535010267359e-08	3.939720478078056e-09	290.5176766618389	1.0821282216702457	1.3433786194935426e-12	-8.049898558517177e-13	1.0821282216713826	1.0	-0.6527528428614471	0.32637642142191986	0.32637642143952733	0	0.5687891091856129	0.1	4.039554914594034	-0.31999175778356925	0.6527528428614471	0.1	0.0	0.1	1.7665093782759966	0.0
692.6164466890344	-9.740114137457567e-08	5.947759973423672e-08	692.6164605909822	2.5305390318157173	-2.2165075256738285e-10	1.225508829109324e-09	2.530539082014125	2.530538989033875	-3.5609470247126475e-10	2.1754051332531782e-10	2.530539039912095	0.009258959893294135	-8.147238109727949e-13	4.4834216022396355e-12	0.009258960077013791	1.0022959549356756	-3.5645075137791144e-10	-2.096338558268751e-11	1.002295955188515	1.0	-0.2134660329979877	0.10673301700275563	0.10673301599523206	0	0.3021374820647072	0.000999999999999994	1.1038236864240398	-0.08977527275314354	0.2134660329979877	0.2	0.0	0.1	3.4390600442094232	0.0
693.5814836607572	-1.514280256742495e-08	8.230358616856392e-10	693.5814998580632	5.104746230001258	-1.5375456922700905e-10	2.9152598886463766e-11	5.104746349378219	5.104746141754387	-1.1157559936823673e-10	6.061318122274822e-12	5.10474626117881	0.03762523631150089	-1.1322462913094705e-12	2.1486773495913234e-13	0.037625237191717	1.0028801273381305	1.3875898631583009e-11	5.742711784861063e-13	1.0028801280255948	1.0	-0.2156887869887432	0.10784439398575013	0.10784439300299305	0	0.30425607213895656	0.0019999999999999944	1.1193875549524126	-0.09080606026011817	0.2156887869887432	0.2	0.0	0.1	3.414200799486534	0.0
694.7297589383787	3.2640343761158874e-09	-6.23856521997368e-11	694.7297762941034	7.725231329141287	5.1074027038923846e-11	1.1848235134788933e-11	7.725231522487529	7.725231191650704	3.6339985695283386e-11	-6.862731736113812e-13	7.725231385001015	0.08602701831849313	5.685982369638309e-13	1.3180965248447746e-13	0.08602702047253637	1.0035413720269162	-5.441714573158904e-13	-1.8107868910419862e-12	1.0035413726920979	1.0	-0.21794286860107726	0.10897143477976921	0.10897143382130807	0	0.3063897475660389	0.0030000000000000096	1.1351755797398653	-0.09185240570418121	0.21794286860107726	0.2	0.0	0.1	3.389523837794453	0.0
695.4955523160421	1.1740212357835844e-08	3.4219169720017817e-09	695.4955702418221	10.386208339638639	4.153841270194828e-11	1.2527404172332185e-10	10.386208607629257	10.386208150875301	1.7561181139620312e-10	5.116972039495161e-11	10.386208419087199	0.1553271094833581	6.226351953519196e-13	1.873239321667239e-12	0.15532711349326772	1.0042811358395056	3.994781885222265e-12	-7.520906752556859e-13	1.004281136456484	1.0	-0.22022872988253286	0.1101143654084939	0.11011436447403895	0	0.3085385065970068	0.003999999999999995	1.15119041881399	-0.0929145383897299	0.22022872988253286	0.2	0.0	0.1	3.365029087213313	0.0
695.6856502614764	-2.78936340691871e-09	2.544879862398375e-10	695.6856683575431	13.080199226014637	-2.5863313464551566e-12	2.5795252113329062e-11	13.080199566926204	13.080198985439772	-5.239235202074825e-11	4.7818416526873405e-12	13.080199326360122	0.24628818038299785	-4.6794877255526954e-14	4.884812186980008e-13	0.24628818680578876	1.005100105128804	-1.4722508727821386e-12	8.36951571436078e-12	1.0051001056891664	1.0	-0.22254682768614814	0.111273414298897	0.11127341338725114	0	0.31070234413580644	0.004999999999999994	1.1674346449130466	-0.09399268967422353	0.22254682768614814	0.2	0.0	0.1	3.340716447134716	0.0
695.2075662835739	-1.852802711255208e-08	1.1805525446106913e-09	695.2075842604319	15.798855827063285	-3.9258050712673887e-10	2.45003966269094e-11	15.79885623646757	15.798855535309299	-4.2153547263144657e-10	2.6878987511399268e-11	15.798855944685076	0.3595552826693788	-8.932539707487414e-12	5.573046938430218e-13	0.3595552919927478	1.005998775330454	-2.0364500016293708e-12	-1.056247606269421e-12	1.0059987758410216	1.0	-0.22489762379665315	0.11244881234270576	0.11244881145394742	0	0.3128812520995324	0.0059999999999999915	1.1839107994467315	-0.09508709309955962	0.22489762379665315	0.2	0.0	0.1	3.3165857883409826	0.0
694.0114508355163	-2.154231992790301e-08	-4.948503828927642e-10	694.0114684851709	18.53330332315689	-5.596319040769824e-10	-1.3142066138497457e-10	18.533303795604308	18.53330298200044	-5.76288232072055e-10	-1.3224069178442105e-11	18.5333034543348	0.4956437353127768	-1.4969528267325232e-11	-3.514878400107932e-12	0.495643747956591	1.0069775143180095	2.1916429063518515e-12	-7.088273190082179e-13	1.006977514789014	1.0	-0.2272815849606533	0.11364079291388612	0.11364079204676716	0	0.31507521954976664	0.007000000000000009	1.200621406384095	-0.09619798443380204	0.2272815849606533	0.2	0.0	0.1	3.292636953106783	0.0
692.0711486570683	-4.789058039023075e-10	2.1600499167107046e-11	692.0711658384784	21.27436308158139	-1.8763075173287746e-11	-1.4954814317912383e-12	21.274363610873568	21.27436269346686	-1.4716798014451422e-11	6.548165426266142e-13	21.27436322279127	0.6549307991647748	-5.761871082011286e-13	-4.604842151520849e-14	0.6549308154715902	1.0080365736891963	6.583196719306956e-13	3.1923404090379284e-13	1.0080365741163178	1.0	-0.22969918289394453	0.11484959186956521	0.11484959102437933	0	0.3172842327618854	0.007999999999999998	1.2175689773348282	-0.09732560168661947	0.22969918289394453	0.2	0.0	0.1	3.268869755322983	0.0
689.3763674940651	8.035101473069517e-09	2.6346924641984515e-10	689.3763840613898	24.012732602342563	2.9634811912996907e-10	1.3294415888625008e-11	24.012733180700344	24.01273217069877	2.802074020794184e-10	9.206689527613332e-12	24.012732749095452	0.8376507827055405	1.0335112489294536e-11	4.655152175477009e-13	0.8376508028975694	1.0091760921146715	3.437731230758891e-13	9.880029684104687e-13	1.0091760925052995	1.0	-0.2321508942788973	0.11607544755144249	0.11607544672745479	0	0.31950827527138365	0.009000000000000001	1.234756013661673	-0.09847018511544142	0.2321508942788973	0.2	0.0	0.1	3.2452839806424563	0.0
